n_d,n_genes,n_species
1,12,11
0,5,5
0,7,7
2,10,8
1,12,8
0,9,9
2,16,13
3,20,8
2,10,8
0,5,5
0,9,9
1,16,16
2,12,7
1,13,13
0,15,15
2,12,10
1,6,4
3,16,13
2,9,7
1,5,4
2,8,6
1,5,4
5,26,14
0,5,5
0,5,5
3,17,14
1,15,12
5,26,14
4,17,11
0,4,4
3,18,13
6,20,15
4,17,14
2,11,9
1,14,13
0,14,14
4,12,9
0,7,7
2,17,14
3,9,8
3,21,15
3,26,16
2,9,7
2,16,15
0,13,13
1,16,15
0,9,9
8,29,12
4,19,15
4,18,14
1,11,10
1,13,12
2,8,6
1,9,8
0,9,9
4,14,9
2,11,6
0,6,6
0,12,12
2,12,6
1,9,8
1,7,6
3,14,11
0,11,11
1,15,14
3,10,6
0,7,7
4,17,12
0,5,5
0,6,6
0,7,7
0,10,10
1,9,8
3,12,9
0,7,7
1,8,7
2,20,15
1,12,12
1,13,12
5,26,9
2,16,11
2,13,11
5,20,10
0,5,5
0,12,12
4,15,8
1,16,15
3,15,12
3,23,11
1,5,5
1,13,12
1,15,14
1,8,7
1,6,5
7,28,14
1,7,6
2,13,9
3,13,9
1,17,14
5,27,16
0,6,6
0,9,9
0,4,4
4,28,16
1,12,7
7,22,15
1,15,14
2,14,13
0,7,7
4,18,7
0,9,9
0,10,10
1,6,6
3,8,6
2,15,13
0,6,6
3,16,14
6,25,14
2,13,8
2,15,9
0,7,7
1,7,6
7,23,16
1,12,11
2,15,14
1,5,4
1,10,9
3,15,12
2,7,6
0,8,8
1,14,13
1,11,11
8,32,16
2,18,14
1,9,8
0,6,6
1,9,8
0,10,10
2,17,12
2,8,6
4,18,14
3,19,16
4,19,13
0,13,13
0,6,6
1,12,11
0,6,6
0,5,5
1,7,6
1,9,8
0,5,5
0,5,5
2,7,5
2,15,14
1,14,13
0,4,4
0,4,4
0,8,8
5,20,9
1,15,14
2,15,12
2,16,10
3,18,16
1,12,8
1,8,7
0,4,4
2,18,13
1,14,9
0,7,7
0,8,8
2,14,12
0,10,10
0,5,5
3,20,14
4,14,12
2,11,6
0,11,11
6,25,15
1,7,7
3,13,8
3,14,11
1,14,11
3,10,7
1,14,12
1,11,11
4,9,6
1,15,13
1,11,10
1,13,8
0,4,4
3,14,12
3,18,15
1,10,9
1,6,5
0,7,7
2,15,14
0,6,6
0,12,12
1,6,5
1,19,16
1,16,15
1,14,14
3,21,13
1,7,6
2,17,15
2,8,6
2,11,7
3,20,15
2,9,7
3,10,8
1,8,7
0,5,5
0,6,6
1,14,10
2,12,10
1,20,14
1,13,12
1,7,6
3,9,6
1,8,7
1,15,14
1,8,7
0,4,4
1,16,15
3,13,7
2,15,13
0,7,7
1,11,10
0,5,5
3,13,9
0,6,6
1,15,14
3,7,4
0,9,9
0,4,4
2,13,10
2,8,7
1,8,7
1,13,13
2,15,12
1,5,4
1,7,6
1,6,5
1,7,7
1,14,13
2,13,11
1,8,7
6,26,9
3,15,13
5,28,15
4,10,7
3,17,12
2,14,12
4,22,13
4,11,7
3,19,13
1,13,13
4,13,7
0,5,5
2,6,4
0,5,5
2,21,14
3,11,6
3,16,13
5,18,11
6,24,12
1,8,6
3,9,6
2,8,6
2,9,7
2,7,5
0,8,8
3,21,15
5,18,15
2,12,10
2,7,5
1,6,5
3,17,15
0,7,7
2,13,8
0,6,6
2,12,10
0,12,12
1,8,8
0,4,4
0,6,6
2,10,9
1,12,11
2,17,13
3,11,7
0,11,11
2,7,5
1,14,13
0,6,6
2,17,13
2,21,13
0,8,8
1,4,4
0,13,13
4,13,8
2,11,9
3,18,15
1,9,7
2,14,13
0,6,6
5,23,12
1,6,5
0,5,5
2,6,5
2,19,13
2,16,14
3,18,14
2,14,11
2,16,14
2,15,12
1,12,10
1,10,9
2,15,13
6,18,7
3,15,10
0,15,15
5,22,9
0,15,15
3,12,9
0,4,4
1,15,14
0,13,13
0,8,8
1,6,5
0,4,4
0,6,6
1,14,13
1,8,7
0,12,12
3,18,14
4,16,11
1,7,6
0,6,6
0,9,9
4,23,13
0,10,10
4,26,13
2,15,13
0,10,10
1,9,8
3,18,14
3,17,14
2,14,8
0,4,4
0,6,6
1,7,6
3,20,14
0,12,12
1,11,10
0,5,5
2,18,15
0,7,7
4,16,14
3,23,16
4,14,9
3,16,14
1,12,8
1,6,5
2,15,11
3,22,15
2,10,8
1,14,13
1,14,14
0,10,10
0,14,14
1,9,9
4,16,11
0,14,14
3,13,9
1,7,6
2,7,6
5,19,13
0,6,6
0,6,6
2,17,14
3,18,12
2,14,10
2,15,10
3,18,15
0,6,6
1,6,5
4,17,13
1,15,13
2,10,9
0,6,6
3,15,7
0,12,12
2,13,9
9,34,15
3,20,14
1,12,12
2,10,8
0,9,9
1,9,8
2,18,12
2,8,6
3,12,9
3,12,9
2,15,14
1,14,13
2,8,6
1,6,6
2,10,8
3,10,7
6,20,14
1,8,7
2,19,15
3,24,16
0,8,8
0,5,5
3,20,14
4,20,14
0,9,9
0,5,5
3,11,8
4,9,5
2,20,13
1,8,7
1,7,6
2,18,8
0,8,8
2,8,7
2,16,14
2,7,5
0,10,10
0,8,8
2,18,14
0,6,6
0,8,8
0,11,11
0,6,6
0,7,7
3,10,6
1,12,12
1,7,6
3,14,10
3,17,14
2,13,8
0,8,8
0,7,7
4,19,15
1,6,5
4,21,12
0,5,5
4,20,12
2,8,6
0,7,7
2,14,12
1,13,12
0,5,5
1,7,6
0,6,6
0,15,15
5,14,9
0,5,5
1,7,6
0,9,9
1,7,6
1,9,9
0,6,6
2,23,16
4,13,7
1,10,9
1,14,13
1,8,8
4,18,14
2,16,11
3,10,7
3,18,16
3,16,11
1,7,5
1,11,11
2,16,15
0,14,14
0,7,7
0,4,4
1,8,7
0,5,5
5,19,13
1,11,10
1,4,4
1,5,4
7,20,12
1,7,7
0,6,6
2,10,8
1,13,13
2,12,7
1,11,8
7,27,14
1,15,12
0,8,8
1,12,11
5,30,15
0,9,9
3,18,15
3,11,7
0,5,5
3,8,6
0,6,6
7,28,15
0,11,11
1,6,5
5,13,7
0,8,8
5,29,15
2,14,12
0,4,4
0,11,11
2,7,6
0,6,6
1,15,9
2,14,13
1,14,13
3,16,13
1,7,5
1,7,7
4,17,14
1,8,7
0,9,9
2,9,8
1,9,8
9,36,15
0,12,12
2,12,10
3,14,10
1,11,10
1,6,5
0,6,6
4,22,15
3,9,6
5,21,11
1,10,10
4,17,11
4,18,10
1,17,13
0,13,13
3,15,14
2,15,13
3,19,12
0,13,13
0,9,9
2,12,6
2,11,7
1,14,13
3,12,9
0,14,14
1,13,12
4,18,14
1,8,7
0,13,13
1,9,8
1,7,6
3,17,14
3,18,9
1,13,13
1,13,12
4,12,9
3,12,9
2,13,10
2,19,15
3,17,14
5,17,12
2,19,12
1,15,14
5,18,13
0,8,8
0,9,9
8,21,12
1,15,14
1,10,9
1,12,11
4,18,12
0,5,5
0,4,4
2,8,6
1,14,14
1,9,8
1,7,7
0,9,9
0,12,12
2,14,9
2,6,5
3,9,7
3,16,8
2,9,8
3,18,15
4,13,10
2,10,7
2,12,9
1,13,9
2,10,9
1,10,7
0,5,5
1,15,14
4,16,11
0,9,9
2,11,7
2,10,8
1,6,5
0,9,9
9,31,13
0,8,8
0,9,9
4,27,15
3,21,13
1,16,14
3,17,14
3,21,12
1,17,9
0,7,7
3,16,14
0,5,5
2,19,15
0,6,6
1,11,7
1,9,8
0,9,9
4,12,8
1,10,9
1,15,11
1,7,5
2,14,12
0,6,6
0,12,12
2,12,11
1,15,14
1,8,7
9,37,16
1,6,5
0,12,12
1,13,12
3,16,13
0,11,11
4,17,12
1,14,14
1,10,9
8,18,11
3,16,8
3,18,13
2,8,5
2,12,11
0,8,8
4,16,7
4,11,5
1,15,15
1,15,14
1,5,5
2,10,8
0,5,5
9,24,10
3,15,10
2,15,13
2,16,14
4,17,13
2,16,14
3,9,7
0,8,8
1,5,5
1,13,12
0,9,9
2,14,12
2,19,14
2,16,13
4,22,13
0,13,13
1,11,10
2,15,13
6,16,7
2,12,10
1,9,8
1,14,13
1,5,4
1,13,12
0,11,11
0,12,12
1,13,12
2,15,14
0,13,13
1,11,10
1,9,8
0,15,15
5,21,13
0,13,13
5,10,5
2,14,11
2,10,8
1,17,14
4,21,9
3,18,15
5,22,13
2,14,11
4,18,7
0,8,8
4,17,7
2,12,10
5,19,12
0,6,6
1,16,15
0,6,6
1,10,8
2,12,10
4,24,14
6,24,9
1,8,7
3,15,13
1,9,8
5,16,7
1,7,6
1,11,11
2,19,12
4,17,14
1,12,11
2,7,5
1,8,7
2,11,8
0,8,8
3,19,13
6,22,12
3,12,9
1,8,7
4,16,9
3,10,5
0,6,6
1,12,11
0,4,4
4,22,13
4,17,13
4,21,13
2,5,4
6,27,12
0,5,5
0,4,4
1,14,13
1,9,8
1,7,7
2,9,7
0,4,4
3,16,11
0,11,11
0,4,4
3,11,5
1,15,14
2,11,10
1,14,11
0,4,4
3,9,6
1,13,12
2,11,9
3,12,8
2,15,13
7,26,14
5,16,12
0,7,7
1,14,13
1,13,12
1,11,10
2,15,14
5,25,14
1,13,12
2,16,14
1,7,6
5,9,5
2,22,14
2,8,6
5,25,15
3,16,8
2,16,14
2,8,5
1,7,7
5,23,13
5,19,12
2,19,14
0,7,7
9,34,16
2,11,10
1,11,10
1,14,11
2,18,13
1,7,6
3,18,16
0,11,11
3,16,14
3,12,9
6,26,16
4,21,12
3,12,10
0,8,8
1,15,14
3,19,14
0,15,15
0,5,5
3,22,15
4,19,15
5,19,12
5,20,13
4,21,15
0,7,7
4,18,13
4,22,14
2,10,7
1,14,10
5,15,7
3,19,14
2,21,11
0,5,5
0,7,7
0,9,9
1,4,4
1,5,4
3,14,11
1,6,5
1,9,9
1,6,5
0,12,12
1,6,5
0,6,6
4,18,14
0,6,6
2,7,7
2,20,15
0,10,10
4,16,11
2,14,12
0,4,4
1,8,7
3,13,10
1,9,8
2,14,11
0,4,4
2,22,15
2,13,8
2,8,6
2,11,8
0,8,8
3,12,9
3,10,8
1,7,6
0,6,6
3,16,12
1,8,7
2,11,9
2,11,8
0,6,6
2,6,5
0,9,9
2,9,7
3,15,11
3,14,11
4,22,13
2,13,11
2,7,6
1,12,11
0,6,6
0,11,11
1,6,6
1,13,13
1,9,8
2,10,6
1,10,9
0,10,10
1,4,4
1,10,6
3,16,13
2,15,13
0,16,16
2,15,13
1,7,6
2,14,12
1,10,7
5,16,11
3,16,13
1,14,10
3,17,14
3,13,8
3,14,7
1,12,9
1,16,15
3,15,12
1,12,11
0,6,6
1,7,6
3,10,6
2,17,15
1,7,6
4,22,16
1,11,10
8,34,15
0,8,8
1,16,15
5,18,13
0,8,8
5,23,14
1,10,9
0,5,5
0,7,7
0,10,10
0,10,10
0,7,7
3,19,13
2,12,10
1,11,11
3,15,11
3,17,14
6,23,14
0,5,5
3,10,5
1,6,5
3,15,14
1,16,15
4,23,14
5,20,14
1,16,15
3,12,7
0,10,10
0,4,4
2,18,14
8,20,7
0,4,4
2,12,10
3,18,13
0,9,9
5,18,12
5,26,12
1,11,10
1,4,4
0,10,10
3,18,14
1,15,14
1,13,12
3,14,11
0,9,9
1,9,8
0,5,5
0,6,6
0,4,4
5,16,11
1,9,8
5,24,14
0,7,7
7,24,16
2,20,16
2,6,4
1,12,11
0,6,6
4,22,12
0,15,15
5,35,14
3,8,6
3,15,12
4,18,14
5,27,14
1,11,10
2,16,14
2,24,14
1,6,6
3,17,10
1,13,12
0,7,7
1,9,8
1,15,14
3,15,6
2,9,9
1,10,9
1,4,4
2,12,9
4,13,9
4,15,11
2,12,10
5,22,12
4,23,16
2,16,14
2,12,6
3,12,9
1,5,4
0,4,4
1,14,13
7,21,12
2,12,10
1,5,5
2,10,8
0,6,6
1,12,11
2,13,11
0,7,7
6,34,15
1,14,13
0,6,6
4,15,13
2,9,8
5,27,14
1,8,7
1,10,9
1,8,7
0,7,7
7,24,14
2,16,15
4,12,10
1,8,7
2,11,10
2,18,13
4,17,14
2,10,8
3,27,15
1,11,9
1,7,6
4,21,13
3,14,8
2,12,10
2,9,8
0,4,4
3,17,13
0,7,7
3,11,8
4,16,11
1,9,9
5,16,11
3,21,15
3,19,11
1,8,7
0,6,6
1,16,15
2,17,15
3,16,13
2,11,10
3,16,7
5,21,14
0,8,8
0,9,9
0,10,10
3,10,7
1,8,8
3,10,6
3,13,10
2,11,9
4,13,8
2,13,8
3,12,6
4,22,15
2,15,12
1,14,13
1,16,15
2,11,9
1,7,7
1,6,5
0,6,6
4,18,15
3,15,7
1,9,8
3,12,7
0,7,7
1,5,4
5,27,13
0,5,5
4,15,7
5,11,5
2,16,10
4,15,11
2,12,10
5,24,14
2,10,8
1,14,10
3,15,9
2,15,13
3,9,6
1,17,16
2,15,13
2,5,4
1,9,8
3,16,7
0,10,10
2,14,13
2,13,11
2,13,10
2,10,8
0,4,4
1,14,13
2,10,8
0,7,7
1,8,7
1,14,9
0,6,6
6,17,6
1,9,7
2,7,6
1,6,4
2,8,6
1,5,5
0,8,8
3,9,7
0,12,12
2,10,9
1,10,8
0,4,4
1,12,11
0,7,7
1,6,6
1,7,6
2,14,13
1,6,5
3,14,11
9,24,10
0,10,10
5,21,15
2,16,9
4,15,13
2,7,6
6,23,15
3,18,15
0,5,5
6,22,14
3,9,6
1,9,8
4,15,10
1,7,6
1,6,5
2,12,10
0,10,10
5,27,14
7,32,16
0,11,11
4,12,8
0,7,7
3,14,11
2,13,7
1,11,10
3,21,14
1,7,7
0,9,9
3,14,11
2,11,9
0,7,7
1,9,8
5,34,14
1,7,6
0,12,12
2,14,12
1,14,13
1,8,7
5,21,14
4,23,14
2,11,6
0,4,4
0,5,5
1,19,15
0,12,12
1,9,8
4,19,13
0,8,8
3,9,6
0,9,9
4,12,8
2,6,4
3,17,13
2,17,9
0,6,6
0,5,5
2,16,14
1,9,8
3,13,10
2,18,12
0,8,8
1,16,14
1,6,5
5,15,9
0,7,7
4,9,5
1,4,4
0,7,7
2,16,14
2,8,6
1,8,7
1,14,13
0,5,5
1,12,11
1,6,5
1,7,5
2,17,14
0,9,9
7,26,15
4,20,12
2,12,11
1,12,11
0,4,4
2,16,14
1,16,14
1,15,14
2,10,8
3,24,15
0,12,12
1,10,9
2,6,6
9,31,15
1,5,4
0,5,5
0,6,6
3,12,9
7,22,12
3,14,8
2,14,11
2,6,4
0,11,11
1,10,9
2,16,13
0,7,7
3,18,12
0,5,5
10,30,13
2,14,12
4,12,6
1,9,8
6,24,15
3,22,15
2,17,9
1,7,6
6,32,16
1,8,7
1,13,12
0,12,12
0,6,6
0,5,5
0,10,10
1,9,8
1,14,13
0,10,10
2,15,13
0,6,6
0,8,8
2,9,7
1,13,12
5,21,12
1,8,7
7,22,6
4,25,12
0,6,6
1,5,4
5,20,11
0,16,16
1,9,8
7,24,15
2,20,16
0,5,5
3,20,14
2,14,13
1,6,5
2,19,8
1,9,6
2,17,14
2,11,10
0,7,7
3,12,6
1,6,5
2,6,5
2,20,13
4,14,9
2,11,7
2,12,11
1,8,7
3,19,12
1,12,9
0,12,12
2,16,12
1,11,10
0,6,6
4,15,6
4,21,14
5,19,13
0,5,5
3,17,13
1,9,5
0,4,4
7,31,15
2,16,12
0,7,7
4,26,14
1,12,11
2,7,6
0,14,14
1,14,13
3,14,11
0,8,8
2,10,9
1,14,13
0,14,14
3,16,12
2,11,11
4,15,9
2,12,10
0,7,7
5,19,12
1,15,14
3,14,10
1,14,13
2,13,6
0,7,7
2,8,6
6,28,15
4,18,14
1,7,6
3,19,16
1,9,8
0,9,9
1,14,10
3,12,10
1,10,10
3,8,5
1,14,13
2,9,9
2,7,4
1,6,5
3,9,8
2,15,13
8,17,6
1,9,8
1,5,4
1,15,11
0,5,5
3,17,14
2,8,7
3,14,11
2,12,10
3,23,14
1,9,8
1,9,8
1,13,12
1,15,14
3,17,14
0,8,8
0,6,6
0,11,11
0,6,6
2,14,9
2,8,6
5,27,14
1,5,4
1,8,7
2,8,6
1,6,5
7,34,16
0,8,8
2,16,14
2,14,12
4,20,14
3,8,5
2,9,7
10,31,15
2,13,9
0,15,15
2,15,12
4,17,12
2,9,7
0,4,4
2,14,13
1,9,8
1,15,14
3,12,8
2,19,15
1,7,6
3,17,15
0,4,4
3,12,9
0,8,8
0,7,7
0,12,12
4,25,13
0,5,5
1,6,5
1,10,10
0,11,11
3,10,8
1,8,7
0,7,7
2,16,14
1,12,11
0,5,5
1,8,7
5,27,9
4,24,16
0,6,6
1,9,9
1,14,12
0,10,10
2,8,7
6,26,14
3,17,14
2,15,14
1,8,7
2,17,15
3,12,10
3,18,13
3,8,6
0,9,9
1,14,14
0,6,6
1,6,5
2,11,8
4,20,14
1,7,6
2,16,15
2,13,7
1,8,7
2,10,7
5,25,15
3,22,13
2,10,7
1,10,9
2,16,14
3,15,12
1,15,14
2,9,7
1,15,13
3,20,15
5,20,12
4,20,10
1,9,9
2,12,8
1,7,6
0,9,9
1,6,5
2,19,9
1,11,10
0,4,4
2,22,14
3,9,6
0,12,12
8,27,16
0,7,7
1,8,7
3,17,14
1,10,9
0,9,9
0,8,8
2,20,11
0,11,11
1,10,9
3,19,15
0,5,5
1,7,6
3,16,13
1,12,11
8,27,15
0,5,5
1,14,13
1,8,7
2,13,11
4,23,15
0,14,14
3,24,14
1,15,14
0,4,4
1,11,8
3,13,11
0,14,14
0,6,6
1,8,7
6,32,15
6,19,10
0,13,13
8,31,13
1,6,4
2,14,13
2,10,9
0,6,6
2,14,12
1,6,5
3,13,12
0,6,6
2,14,12
2,18,14
1,5,4
8,28,16
5,14,10
0,5,5
1,7,6
1,10,7
3,14,11
2,20,13
9,33,14
1,14,13
2,12,10
0,12,12
0,6,6
7,31,14
1,11,10
2,14,12
1,10,9
2,23,15
2,9,7
0,7,7
2,15,13
0,10,10
5,21,13
1,13,12
4,16,12
1,8,7
1,9,8
0,4,4
3,18,15
6,22,13
2,9,8
1,11,10
1,21,15
1,10,9
2,13,11
5,23,14
3,21,14
1,14,13
1,15,15
7,20,12
3,20,14
2,14,10
4,20,14
1,7,6
2,9,8
5,19,10
2,14,13
0,5,5
1,14,13
1,11,10
1,7,6
0,4,4
5,18,7
0,5,5
1,15,14
3,14,11
0,5,5
1,7,7
3,14,12
1,6,5
0,10,10
2,15,13
1,11,10
8,24,11
5,11,5
2,8,6
1,11,10
2,12,10
3,13,10
2,8,6
0,14,14
2,15,13
1,15,15
1,10,8
0,7,7
0,8,8
0,8,8
3,17,11
3,16,13
3,11,7
1,10,9
3,19,14
1,7,6
2,14,12
2,16,14
6,21,11
5,32,11
0,12,12
6,16,9
1,10,9
2,10,8
1,13,11
0,5,5
3,20,14
2,7,5
2,13,11
2,8,6
3,22,14
4,15,12
3,7,4
4,16,13
3,12,8
0,10,10
0,4,4
4,16,12
1,11,10
5,20,16
6,14,8
4,20,15
4,28,14
7,21,10
3,20,9
0,6,6
2,8,7
2,7,5
6,22,12
0,13,13
2,12,9
1,13,13
0,7,7
0,13,13
8,36,15
1,11,11
3,19,12
6,30,14
2,13,11
1,11,10
1,21,16
0,5,5
0,7,7
1,10,9
0,4,4
5,24,15
2,15,14
2,14,12
1,7,6
0,13,13
0,7,7
3,21,16
2,8,6
1,15,11
1,12,11
0,6,6
1,5,5
2,17,15
2,7,5
1,12,11
1,7,6
3,7,4
1,9,8
3,16,13
2,10,8
0,7,7
1,13,13
3,13,7
6,37,14
2,10,8
7,30,12
1,12,11
1,6,4
3,15,12
2,13,11
2,10,7
4,11,7
1,11,11
0,9,9
7,12,4
4,18,14
1,11,10
1,9,8
3,15,8
3,7,4
0,10,10
2,19,12
1,8,7
2,15,13
0,4,4
5,24,15
3,21,15
3,17,15
2,14,12
0,10,10
2,21,15
2,15,13
4,16,12
2,18,16
1,13,12
6,34,10
3,19,13
5,16,7
1,11,10
2,16,14
1,16,12
5,17,12
2,10,8
0,6,6
3,14,11
3,17,9
1,7,6
0,5,5
4,13,9
0,4,4
1,10,7
7,26,15
4,22,15
2,16,14
1,12,9
2,16,11
5,22,15
2,16,14
1,5,4
0,9,9
0,6,6
1,16,12
3,11,5
1,10,9
3,18,14
0,8,8
3,16,14
5,13,8
1,8,8
4,8,4
2,10,8
9,38,15
3,16,13
0,5,5
4,20,14
4,22,16
4,17,12
4,14,7
1,11,10
3,17,14
2,12,7
3,8,5
6,19,13
2,12,10
3,14,10
7,18,7
1,8,7
2,8,6
1,12,12
0,13,13
2,11,7
2,18,15
0,8,8
3,12,9
4,14,8
9,37,15
1,11,10
0,8,8
1,9,8
2,10,9
1,11,10
0,6,6
2,20,14
1,7,6
2,9,7
3,15,13
3,18,11
0,12,12
0,7,7
4,18,15
0,4,4
0,11,11
3,16,8
4,15,12
3,17,13
2,13,9
1,7,7
4,11,6
2,13,12
3,22,12
1,5,4
1,13,12
6,22,8
1,6,5
2,19,9
1,12,12
2,8,6
8,13,5
5,22,12
2,9,7
2,14,12
2,11,9
2,12,8
1,4,4
3,20,10
0,9,9
3,14,9
2,15,13
0,5,5
1,13,12
3,12,9
1,12,12
2,7,5
2,11,9
0,12,12
4,21,15
4,18,7
3,16,11
3,15,12
2,5,5
9,26,14
2,10,8
0,6,6
3,19,12
0,4,4
5,17,13
3,16,13
3,18,13
1,18,13
2,11,9
4,14,7
0,7,7
1,9,8
1,8,7
3,19,16
3,18,15
3,22,13
2,10,8
4,25,14
6,19,5
3,6,4
3,18,15
1,6,5
2,8,6
2,12,11
1,7,6
2,20,8
1,14,13
3,9,7
1,8,7
1,5,5
0,9,9
2,13,9
2,18,15
2,17,11
2,12,9
1,13,12
2,14,10
1,7,6
0,9,9
2,12,10
4,16,13
3,10,8
0,4,4
5,27,14
1,9,8
3,19,15
0,11,11
4,13,11
1,11,10
1,7,6
1,12,11
0,13,13
1,14,13
1,5,5
0,8,8
2,13,10
1,9,8
2,11,9
3,13,10
1,8,7
7,25,13
2,13,12
1,8,7
1,18,14
1,7,6
2,15,14
1,14,13
2,11,6
0,12,12
2,17,16
1,5,4
3,13,9
2,13,7
0,6,6
2,18,15
0,5,5
7,25,15
2,20,13
3,13,8
3,16,7
2,13,11
0,6,6
1,12,11
0,13,13
0,4,4
2,13,11
3,17,13
0,5,5
2,9,7
5,18,13
4,17,13
1,8,7
2,12,10
4,14,10
1,15,14
3,24,15
0,9,9
1,5,4
1,11,10
1,9,8
2,15,13
2,20,13
2,6,4
0,10,10
1,14,13
2,12,11
2,7,5
1,9,8
2,19,14
2,5,4
0,12,12
3,13,12
3,18,15
4,21,12
2,9,7
0,4,4
3,10,8
3,21,14
2,18,12
2,8,7
1,10,9
3,13,9
1,13,12
0,10,10
1,12,11
0,7,7
0,4,4
2,16,15
3,17,11
2,17,13
0,12,12
0,7,7
3,17,15
4,25,14
1,9,8
0,11,11
4,21,14
1,14,13
1,12,8
2,14,13
4,16,12
3,10,6
1,9,7
1,9,8
6,18,9
2,8,6
1,19,14
2,8,6
2,9,7
1,15,11
0,9,9
0,11,11
2,20,14
3,18,11
2,13,13
0,11,11
2,8,6
6,26,15
0,5,5
1,12,12
2,16,13
2,19,13
0,8,8
0,7,7
1,14,13
3,16,11
0,4,4
0,5,5
3,9,6
1,10,6
0,9,9
3,21,13
2,12,10
0,9,9
1,12,11
1,5,4
2,12,7
4,13,9
0,12,12
1,18,14
0,7,7
0,7,7
0,8,8
2,8,7
1,12,12
1,12,11
0,6,6
6,22,13
2,7,4
1,9,8
1,11,9
0,4,4
2,13,12
0,13,13
8,25,15
2,17,15
3,19,15
0,8,8
1,15,14
0,6,6
2,8,6
0,12,12
2,20,14
3,15,12
0,14,14
0,4,4
2,17,13
5,15,10
1,5,4
2,17,15
0,7,7
0,12,12
3,13,11
2,14,13
0,10,10
1,7,6
6,20,13
2,14,12
2,10,8
1,11,10
1,14,13
1,13,12
0,8,8
0,11,11
0,4,4
3,18,13
0,12,12
0,6,6
4,16,11
0,6,6
1,11,11
0,14,14
8,19,10
0,6,6
6,18,11
2,11,9
3,22,16
2,10,8
3,23,13
0,6,6
3,16,13
0,7,7
0,5,5
1,6,6
1,7,6
4,19,12
0,11,11
2,14,9
0,4,4
3,15,13
0,12,12
1,9,7
1,14,11
4,23,13
1,10,7
0,6,6
3,13,7
1,8,7
0,15,15
0,13,13
2,15,10
3,19,14
2,10,8
0,5,5
1,7,5
0,7,7
3,15,12
0,12,12
0,8,8
0,10,10
2,15,13
3,19,15
1,8,6
2,9,7
4,10,5
2,13,10
2,11,9
1,13,12
1,15,14
1,14,13
0,6,6
6,27,15
1,9,8
6,27,14
5,19,14
0,13,13
0,7,7
4,18,14
1,5,4
0,14,14
3,13,10
2,10,5
4,17,12
0,9,9
1,6,5
1,13,12
1,6,5
0,4,4
2,17,14
5,16,10
0,11,11
1,8,7
3,11,9
3,19,14
2,10,7
0,6,6
3,12,6
4,15,7
1,8,7
0,16,16
4,15,12
3,13,11
0,15,15
1,14,14
2,13,7
1,17,14
5,14,7
0,8,8
4,19,15
1,7,6
2,10,8
2,13,9
0,10,10
1,14,13
1,8,7
5,27,13
4,30,16
1,13,12
3,8,5
2,11,10
0,6,6
2,11,7
2,14,13
3,15,12
0,10,10
3,12,9
1,6,5
1,12,12
1,7,6
2,9,7
2,18,15
0,7,7
8,23,8
0,8,8
0,5,5
2,14,13
0,9,9
4,15,11
0,4,4
0,7,7
2,10,8
3,19,13
4,21,12
0,7,7
0,8,8
2,14,13
1,7,6
1,13,12
2,12,10
3,21,16
0,4,4
3,13,12
1,10,9
4,14,12
1,11,6
1,5,4
0,9,9
1,9,9
2,16,14
4,18,14
1,8,7
1,8,7
5,20,15
2,16,12
3,16,14
0,8,8
0,10,10
2,12,10
3,8,7
1,6,5
0,5,5
6,14,8
1,6,6
1,6,5
4,15,11
0,8,8
1,8,6
4,27,15
4,30,16
0,7,7
0,11,11
1,10,6
5,19,13
0,5,5
1,14,8
6,25,12
3,15,12
7,25,15
5,19,15
2,13,11
1,8,8
4,19,15
0,8,8
4,17,14
6,26,14
1,11,10
0,6,6
0,6,6
1,15,13
0,5,5
4,17,9
2,20,15
1,12,12
0,5,5
3,14,12
2,16,15
4,11,7
3,10,7
4,27,15
0,11,11
3,18,15
4,13,8
3,22,16
4,14,7
1,12,12
3,10,7
3,9,6
2,7,5
2,26,16
0,5,5
3,7,4
1,13,11
2,14,12
4,25,14
1,13,7
2,13,12
1,7,6
5,24,15
1,5,4
3,9,6
1,7,6
1,8,6
6,11,5
0,6,6
0,7,7
1,4,4
3,26,16
2,8,6
2,13,11
2,11,9
0,4,4
2,14,12
1,11,11
4,24,15
1,6,6
0,12,12
2,10,8
2,15,13
1,6,5
2,8,6
1,5,4
1,13,12
3,15,12
3,20,12
1,6,5
3,22,13
2,18,14
3,18,14
5,23,12
1,14,13
1,7,6
1,14,14
0,11,11
0,6,6
3,11,9
3,13,9
0,14,14
3,20,14
3,16,13
3,11,10
4,19,15
0,7,7
0,9,9
0,4,4
0,9,9
0,8,8
2,19,14
3,18,12
1,9,8
3,9,7
3,7,5
0,12,12
2,8,6
1,14,13
1,13,12
0,9,9
0,13,13
0,8,8
0,5,5
1,8,7
2,14,9
3,14,7
1,8,6
0,8,8
2,14,13
1,13,12
0,12,12
1,5,4
4,17,7
5,17,9
2,17,13
0,12,12
0,8,8
1,5,4
4,10,6
2,13,11
2,7,6
1,12,12
2,15,13
3,9,7
0,4,4
3,6,4
0,9,9
0,6,6
4,17,9
4,13,9
4,13,7
1,10,9
3,11,6
1,8,7
3,13,11
1,7,6
0,12,12
3,20,16
4,18,13
1,15,11
0,11,11
4,17,11
2,8,6
1,11,10
6,20,14
3,12,10
1,5,4
1,10,9
1,16,9
6,31,15
3,19,13
2,13,11
1,11,10
1,9,8
3,9,6
8,31,9
0,7,7
2,6,5
